|34|KDC Happy Home One|1|1|10.828125953674|106.57223510742
|35|KDC Hoang Thanh|1|1|10.810021400452|106.5731048584
|36|KDC Rang Dong|1|1|10.660576820373|106.5816116333
|37|KDC Thanh Binh|1|1|10.703538894653|106.66720581055
|38|Khu Biet Thu Song Ong Lon|1|1|10.726951599121|106.68867492676
|39|Khu can ho Vinh Loc|1|1|10.808732032776|106.57151794434
|40|Khu dan cu Thuan Viet|1|1|10.79236125946|106.55527496338
|41|Khu do thi Phu An Thinh|1|1|10.688013076782|106.60849761963
|42|Lovera Park|1|1|10.698978424072|106.64194488525
|43|Mansion|1|1|10.707159996033|106.64311981201
|44|Mizuki Park|1|1|10.724812507629|106.66439056397
|45|Nam Phong Eco Park|1|1|10.657523155212|106.58212280273
|46|Newlife Binh Chanh|1|1|10.790541648865|106.51029968262
|47|Ngoc Cung|1|1|10.724812507629|106.66439056397
|48|Ngoc Dong Duong 2|1|1|10.728695869446|106.58438873291
|49|Nguyen Van Cu|1|1|10.730175971985|106.69509124756
|50|Phi Long 5|1|1|10.721196174622|106.66104888916
|51|Sai Gon Intela|1|1|10.709362030029|106.64224243164
|52|Sai Gon Mia|1|1|10.732486724853|106.69004821777
|53|Sai Gon West Garden|1|1|10.809598922729|106.57289123535
|54|Saigonres|1|1|10.708714485168|106.62640380859
|55|Skyway Residence|1|1|10.710056304932|106.64250183106
|56|Tan Tao Plaza 4-5-6|1|1|10.728891372681|106.5841293335
|57|TDV Phong Phu|1|1|10.692061424255|106.65351104736
|58|Terra Rosa|1|1|10.705985069275|106.64362335205
|59|The Easter City|1|1|10.722816467285|106.68347930908
|60|The Hollywood Tower|1|1|10.708862304688|106.60217285156
|61|Trung Son|1|1|10.730053901672|106.68901824951
|62|Viet Phu Garden|1|1|10.694388389587|106.6399307251
|63|Viloca Garden|1|1|10.814337730408|106.57969665527
|64|Vinh Loc|1|1|10.776156425476|106.56327056885
|65|Vinh Loc A|1|1|10.819152832031|106.5845413208
|66|Vinh Loc Golden|1|1|10.806092262268|106.56735992432
|67|8X Rainbow|1|2|10.778969764709|106.6198348999
|68|Adi Lucky Home|1|2|10.730208396912|106.61042785644
|69|An Lac Plaza|1|2|10.751955032349|106.61994171143
|70|Angia Star|1|2|10.763066291809|106.59183502197
|71|Bac Luong Beo|1|2|10.750173568726|106.58804321289
|72|Da Sa|1|2|10.755867958069|106.61878967285
|73|Dat Viet|1|2|10.805675506592|106.60506439209
|74|Duc Long Western Park|1|2|10.737811088562|106.61787414551
|75|EHome 3|1|2|10.713743209839|106.60841369629
|76|Full House|1|2|10.752190589905|106.60995483398
|77|GoHome Dream Residence|1|2|10.807593345642|106.59832763672
|78|Green Park Binh Tan|1|2|10.807792663574|106.59342956543
|79|Hai Thanh Ten Lua|1|2|10.747918128967|106.61193084717
|80|Hoang Kim The Gia|1|2|10.766724586487|106.61333465576
|81|Hong Tan|1|2|10.765216827393|106.5927658081
|82|HQC 35 Ho Hoc Lam|1|2|10.727537155151|106.60922241211
|83|Imperial Place|1|2|10.731081962585|106.61100006103
|84|KCN Tan Tao|1|2|10.737069129944|106.59568786621
|85|Khang An Residence|1|2|10.723041534424|106.59915924072
|86|Kingsway Tower|1|2|10.806018829346|106.60566711426
|87|Le Thanh|1|2|10.718202590942|106.61804199219
|88|Le Thanh Tan Tao|1|2|10.763973236084|106.57930755615
|89|Le Thanh Twin Towers|1|2|10.766373634338|106.60376739502
|90|Long Phung Apartment|1|2|10.753094673157|106.59164428711
|91|Long Phung Residence|1|2|10.748139381409|106.62113189697
|92|Ly Chieu Hoang|1|2|10.736235618591|106.61863708496
|93|Manhattan City|1|2|10.719304084778|106.60790252685
|94|Moonlight Boulevard|1|2|10.741555213928|106.61870574951
|95|Moonlight Park View|1|2|10.751832008362|106.62029266357
|96|Nam An Apartment|1|2|10.808354377747|106.604637146
|97|Nam Hung Vuong|1|2|10.723134994507|106.61112213135
|98|Nguyen Quyen Plaza|1|2|10.772012710571|106.6217956543
|99|Nha pho Le Thanh An Lac|1|2|10.725152015686|106.60549163818
|100|Nhat Lan|1|2|10.754416465759|106.59355926514
|101|Nhat Lan 3|1|2|10.741172790527|106.59901428223
|102|Saigon West Villas|1|2|10.743564605713|106.61312866211
|103|Saigonhomes|1|2|10.76775932312|106.5962600708
|104|Smile Home|1|2|10.824327468872|106.60120391846
|105|Sonata Residences|1|2|10.740301132202|106.61271667481
|106|Tan Mai|1|2|10.762338638306|106.59103393555
|107|Tan Tao Riverside|1|2|10.755507469177|106.60473632812
|108|Tecco Town Binh Tan|1|2|10.754988670349|106.58432006836
|109|Ten Lua Residence|1|2|10.744913101196|106.58417510986
|110|Tien Sa Villas|1|2|10.790324211121|106.5986251831
|111|Trieu An Tower|1|2|10.731200218201|106.61310577393
|112|Vinh Tuong - Tan Tao|1|2|10.750463485718|106.59058380127
|113|Vision Binh Tan|1|2|10.727779388428|106.59661102295
|114|Welife City|1|2|10.809473991394|106.61466217041
|115|283 Le Quang Dinh|1|3|10.810608863831|106.69203186035
|116|41Bis Dien Bien Phu|1|3|10.801949501038|106.72135925293
|117|B1 Truong Sa|1|3|10.793082237244|106.70569610596
|118|Bac Binh|1|3|10.80127620697|106.72154998779
|119|BCons Tower|1|3|10.802098274231|106.71923828125
|120|Binh Hoa|1|3|10.833158493042|106.69987487793
|121|Cantavil Hoan Cau|1|3|10.798961639404|106.71706390381
|122|Cape Pearl - Petrosetco Tower|1|3|10.812224388123|106.72047424316
|123|Chung cu My Duc|1|3|10.798401832581|106.71290588379
|124|Chung cu Nguyen Huy Luong|1|3|10.805583000183|106.69604492188
|125|Chung cu Nguyen Ngoc Phuong|1|3|10.789197921753|106.70844268799
|126|Chung cu Pham Viet Chanh|1|3|10.790844917297|106.71070098877
|127|Chung cu Phu Dat|1|3|10.80731010437|106.71465301514
|128|Chung cu The Ky 21|1|3|10.801628112793|106.72208404541
|129|City Garden|1|3|10.793887138367|106.71131134033
|130|Compa Tower|1|3|10.801268577576|106.70848083496
|131|Cuu Long|1|3|10.821617126465|106.70127868652
|132|Dai An - Saigon Riverside|1|3|10.818114280701|106.72048187256
|133|Dai Phuc River View|1|3|10.833653450012|106.70095062256
|134|Dat Phuong Nam|1|3|10.81060218811|106.70317077637
|135|EBM Building|1|3|10.799454689026|106.72257232666
|136|Elite Park|1|3|10.804427146912|106.72057342529
|137|Gic Riverside|1|3|10.789640426636|106.7110824585
|138|Gold Land Binh Thanh|1|3|10.816730499268|106.70629119873
|139|Green Field|1|3|10.812856674194|106.71607971191
|140|HUD Building|1|3|10.797924041748|106.7038269043
|141|Khu phuc hop 152 Dien Bien Phu|1|3|10.8015832901|106.7121887207
|142|La Bonita|1|3|10.80731678009|106.71594238281
|143|Melody Tower|1|3|10.798782348633|106.72125244141
|144|Mieu Noi|1|3|10.795630455017|106.69366455078
|145|My Phuoc|1|3|10.798138618469|106.69905853272
|146|Peace Building|1|3|10.800400733948|106.72100067139
|147|Pearl Plaza|1|3|10.799614906311|106.71884155273
|148|Qmobile Tower|1|3|10.803630828857|106.68909454346
|149|Richmond City|1|3|10.81614112854|106.706199646
|150|Rosena Binh Thanh|1|3|10.805176734924|106.72064971924
|151|Saigon Pearl|1|3|10.790362358093|106.71839141846
|152|Saigonland Apartment|1|3|10.803030014038|106.71403503418
|153|Saigonres Plaza|1|3|10.816153526306|106.70734405518
|154|Samland Building|1|3|10.802707672119|106.72121429443
|155|Samland Riverside|1|3|10.807012557983|106.71815490723
|156|SGC Nguyen Cuu Van|1|3|10.797120094299|106.70642852783
|157|Shophouse Vinhomes Central Park|1|3|10.788967132568|106.71472167969
|158|Soho Premier|1|3|10.811855316162|106.71673583984
|159|Soho Riverview|1|3|10.80979347229|106.71208190918
|160|Sun Village Apartment|1|3|10.806095123291|106.68685150147
|161|Sunwah Pearl|1|3|10.789627075195|106.71766662598
|162|Tecco Central Home|1|3|10.805542945862|106.69916534424
|163|Thanh Da View|1|3|10.815892219543|106.72001647949
|164|Thanh Nien|1|3|10.79825592041|106.70669555664
|165|Thao Dien Building|1|3|10.805362701416|106.69104766846
|166|The Hyco4 Tower|1|3|10.812481880188|106.71025848389
|167|The Manor HCM|1|3|10.793809890747|106.71783447266
|168|The Morning Star Plaza|1|3|10.813184738159|106.70872497559
|169|TTTM Hang Xanh|1|3|10.80011844635|106.71097564697
|170|V Building|1|3|10.800415992737|106.72231292725
|171|V_Center|1|3|10.819754600525|106.70332336426
|172|V_ikon|1|3|10.800932884216|106.70845031738
|173|Vin Office|1|3|10.804459571838|106.72058868408
|174|Vinhomes Central Park|1|3|10.79492855072|106.72074127197
|175|Wilton Tower|1|3|10.801501274109|106.71762084961
|176|La Maison De Can Gio|1|4|10.41042137146|106.9547958374
|177|Bella Vista City|1|5|10.938284873962|106.46308898926
|178|Biet thu Cu Chi|1|5|11.074751853943|106.47609710693
|179|Binh My Riverside|1|5|10.965720176697|106.63985443115
|180|C.T Sphinx|1|5|10.926317214966|106.5037612915
|181|KDC Little Sai Gon|1|5|10.965323448181|106.49444580078
|182|Khu do thi Ben Thanh Tay Bac|1|5|10.965455055237|106.4937210083
|183|Lucky Garden|1|5|10.94824886322|106.64617156982
|184|Thanh Nam Dragon|1|5|10.964915275574|106.49507141113
|185|Thien Phuc Garden|1|5|10.984469413757|106.5657119751
|186|26 Nguyen Thuong Hien|1|6|10.814686775207|106.6872253418
|187|8X Thai An|1|6|10.834434509277|106.63457489014
|188|An Loc|1|6|10.846782684326|106.6767578125
|189|Bee Home 2|1|6|10.853917121887|106.66494750977
|190|Cityland Garden Hills|1|6|10.824227333069|106.69188690185
|191|Cityland Park Hills|1|6|10.834345817566|106.66839599609
|192|Cityland Z751|1|6|10.828784942627|106.67973327637
|193|Cong Vien Van Hoa Go Vap|1|6|10.838552474976|106.67033386231
|194|Dream Home|1|6|10.854777336121|106.64982604981
|195|Dream Home Residence|1|6|10.855331420898|106.65269470215
|196|Easy Home Tan Mai|1|6|10.851682662964|106.668800354
|197|Felix Homes|1|6|10.84929561615|106.68047332764
|198|Gia Phat Apartment|1|6|10.843927383423|106.67369842529
|199|Gia Tue Central Square|1|6|10.839688301086|106.68199920654
|200|Green Home Residence|1|6|10.847910881043|106.67025756836
|201|Green Park Residences|1|6|10.819437980652|106.6728439331
|202|Ha Do Nguyen Van Cong|1|6|10.82470703125|106.67847442627
|203|Ha Kieu|1|6|10.83584022522|106.68850708008
|204|I-Home 1|1|6|10.850742340088|106.65377044678
|205|Khang Gia Go Vap|1|6|10.84365272522|106.63561248779
|206|Masteri M-One Go Vap|1|6|10.817939758301|106.68627929688
|207|Osimi Tower|1|6|10.841645240784|106.67705535889
|208|Phu Gia Hung Apartment|1|6|10.850607872009|106.67350006103
|209|Plaza Nguyen Hong|1|6|10.818247795105|106.69104003906
|210|Samland Airport|1|6|10.818264961243|106.69192504883
|211|Sunny Plaza|1|6|10.814759254456|106.68216705322
|212|Sunview 3|1|6|10.848922729492|106.64950561523
|213|The Splendor|1|6|10.849657058716|106.68095397949
|214|Thien Loc Tower|1|6|10.851188659668|106.65518188477
|215|Unik Home|1|6|10.853189468384|106.65170288086
|216|Van Lang Residence|1|6|10.827880859375|106.69004821777
|217|Z751 Ha Do|1|6|10.836288452148|106.66637420654
|218|Z751B Ha Do|1|6|10.830677032471|106.6784362793
|219|An Thinh Ba Diem|1|7|10.838904380798|106.58975982666
|220|Cheery 3 Apartment|1|7|10.860601425171|106.6018447876
|221|Dat Gia Garden|1|7|10.877826690674|106.59368133545
|222|Eco Town|1|7|10.869356155396|106.55126953125
|223|HQC Hoc Mon|1|7|10.860527992248|106.60182952881
|224|KDC Hoang Hai|1|7|10.865822792053|106.614402771
|225|Metro Garden|1|7|10.895685195923|106.57266998291
|226|Sophia Garden|1|7|10.875514030457|106.56523895264
|227|Xuan Thoi Son|1|7|10.870985984802|106.57145690918
|228|Anh Tuan Apartment|1|8|10.679749488831|106.75086975098
|229|Anh Tuan Garden|1|8|10.674652099609|106.69783782959
|230|Biet thu Galleria|1|8|10.70445728302|106.71314239502
|231|Biet thu Kim Long|1|8|10.722208976746|106.70191192627
|232|Biet thu Ngan Long|1|8|10.719393730164|106.70273590088
|233|Blue Diamond Tower|1|8|10.691372871399|106.70640563965
|234|Blue Star|1|8|10.678610801697|106.75015258789
|235|Dragon City|1|8|10.710577964783|106.70890808106
|236|Dragon Hill Residence and Suites 2|1|8|10.71008682251|106.70885467529
|237|Dragon Parc|1|8|10.702569007873|106.71464538574
|238|Dragon Parc 2|1|8|10.694359779358|106.72041320801
|239|Exim Pearl Tower|1|8|10.698514938354|106.70444488525
|240|Garden Riverside Villas|1|8|10.718894958496|106.68061065674
|241|Green Riverside|1|8|10.67823600769|106.75385284424
|242|GS Metrocity Nha Be|1|8|10.682552337647|106.71489715576
|243|Hiep Phuoc|1|8|10.600989341736|106.75885009766
|244|Hoang Anh An Tien - Gold House|1|8|10.711324691773|106.70458984375
|245|Hung Phat|1|8|10.713678359985|106.70024871826
|246|Hung Phat Silver Star|1|8|10.717429161072|106.70176696777
|247|KDC Nguyen Binh|1|8|10.671059608459|106.72184753418
|248|KDC Thanh Que|1|8|10.671059608459|106.72184753418
|249|Kenton Residences|1|8|10.722134590149|106.69951629639
|250|Khu dan cu Nhon Duc|1|8|10.678099632263|106.69930267334
|251|Lang Dai Hoc ABC|1|8|10.707189559937|106.7057723999
|252|Lavila Kien A - Nha Be|1|8|10.691249847412|106.72121429443
|253|Louis Tower|1|8|10.722640991211|106.70543670654
|254|Nam Sai Gon Riverside|1|8|10.658900260925|106.69170379639
|255|New Saigon Hoang Anh 3|1|8|10.719662666321|106.70148468018
|256|Nine South Estates|1|8|10.690982818603|106.72204589844
|257|Orchid Park|1|8|10.721109390259|106.72643280029
|258|Park Vista|1|8|10.71111869812|106.70659637451
|259|Phu Gia Cotec|1|8|10.679718017578|106.73994445801
|260|Phu Hoang Anh|1|8|10.716768264771|106.70431518555
|261|Phu My Thuan|1|8|10.677675247192|106.75109100342
|262|Phu Xuan 2|1|8|10.675395965576|106.73622894287
|263|Phu Xuan 3|1|8|10.692239761352|106.74098968506
|264|Phu Xuan 4|1|8|10.685405731201|106.74662017822
|265|Phu Xuan 5|1|8|10.691005706787|106.74281311035
|266|Phu Xuan Cang Sai Gon|1|8|10.67823600769|106.75385284424
|267|Phu Xuan Cotec|1|8|10.676533699036|106.75074005127
|268|Phu Xuan Hong Linh|1|8|10.67823600769|106.75385284424
|269|Phu Xuan Minh Long|1|8|10.721109390259|106.72643280029
|270|Phu Xuan Van Hung Phu|1|8|10.679995536804|106.73163604736
|271|Phu Xuan Van Phat Hung|1|8|10.685426712036|106.73825073242
|272|Sadeco Phuoc Kien|1|8|10.72056388855|106.69620513916
|273|Sai Gon Moi|1|8|10.684909820557|106.7467956543
|274|Saigon South Residences|1|8|10.698759078979|106.71647644043
|275|Sky Symphony|1|8|10.683977127075|106.70271301269
|276|Sunrise Riverside|1|8|10.722357749939|106.70269012451
|277|Tan An Huy - Tran Thai|1|8|10.722261428833|106.70400238037
|278|Thai Son 1|1|8|10.708233833313|106.70797729492
|279|The Headquarters|1|8|10.70512008667|106.712890625
|280|The Park Residence|1|8|10.712343215942|106.70735931397
|281|The Stars Village|1|8|10.66082572937|106.70754241943
|282|The Sun City Phuoc Kien|1|8|10.692140579224|106.70416259766
|283|Arirang Building|1|9|10.798830986023|106.67757415772
|284|BMC Hung Long|1|9|10.715867042542|106.73725891113
|285|Botanic Towers|1|9|10.805287361145|106.68518829346
|286|Cao oc Phu Nhuan|1|9|10.808441162109|106.67300415039
|287|Centrepoint|1|9|10.797017097473|106.67342376709
|288|Chung cu Phan Xich Long|1|9|10.797813415527|106.68964385986
|289|Garden Gate|1|9|10.809511184692|106.67443847656
|290|Gia Thy Building|1|9|10.806868553162|106.67586517334
|291|Golden Mansion|1|9|10.808427810669|106.67012786865
|292|Intresco Tower|1|9|10.799659729004|106.67012786865
|293|Kingston Residence|1|9|10.798610687256|106.67055511475
|294|Lucky House|1|9|10.791830062866|106.67470550537
|295|Lutaco Tower|1|9|10.796021461487|106.67472839356
|296|Newton Residence|1|9|10.798723220825|106.67306518555
|297|Orchard Garden|1|9|10.809348106384|106.67386627197
|298|Orchard Park View|1|9|10.809296607971|106.67260742188
|299|PN-Techcons|1|9|10.797878265381|106.68849945068
|300|Satra Citiland Plaza|1|9|10.800759315491|106.682472229
|301|Satra Eximland|1|9|10.800753593445|106.6824798584
|302|The Prince Residence|1|9|10.7919921875|106.68090820312
|303|VMG Building|1|9|10.807344436646|106.67514038086
|304|10A Tran Nhat Duat|1|10|10.794728279114|106.6887588501
|305|203 Nguyen Trai|1|10|10.766036987305|106.68797302246
|306|Abacus Tower|1|10|10.789052963257|106.69992828369
|307|Ascott Waterfront Saigon|1|10|10.782614707947|106.70549011231
|308|Avalon Saigon Apartments|1|10|10.779725074768|106.69546508789
|309|Bitexco Financial|1|10|10.771620750427|106.70449066162
|310|BMC Ben Chuong Duong|1|10|10.759797096252|106.69319915772
|311|C.T Plaza Vo Van Kiet|1|10|10.763944625854|106.69721984863
|312|Central Garden|1|10|10.761813163757|106.69492340088
|313|Chung cu The He Moi|1|10|10.760112762451|106.69343566894
|314|Citilight Tower|1|10|10.790254592896|106.69476318359
|315|Compass Living Park View|1|10|10.772612571716|106.6932144165
|316|Cong Quynh Plaza|1|10|10.766673088074|106.68806457519
|317|D1 Mension|1|10|10.75528717041|106.68809509277
|318|Empire Tower|1|10|10.770987510681|106.70484161377
|319|HMTC Building|1|10|10.784470558167|106.69650268555
|320|Horizon|1|10|10.791884422302|106.68774414062
|321|IBC Building|1|10|10.776081085205|106.7064743042
|322|IMG Building|1|10|10.78786945343|106.69890594482
|323|Indochina|1|10|10.791642189026|106.70240020752
|324|International Plaza|1|10|10.767263412476|106.69010162353
|325|Lancaster Nguyen Trai|1|10|10.764755249023|106.68629455566
|326|Lim Tower|1|10|10.781789779663|106.70613861084
|327|Madison 15 Thi Sach|1|10|10.778396606445|106.7040939331
|328|Mai Hong Que Building|1|10|10.790431976318|106.69095611572
|329|Me Linh Point Tower|1|10|10.774513244629|106.70600891113
|330|Parksimex Building|1|10|10.776617050171|106.70511627197
|331|Resco Building|1|10|10.777509689331|106.69822692871
|332|Sacomreal Generalimex|1|10|10.769884109497|106.69982147217
|333|Sai Gon Me Linh Tower|1|10|10.77651309967|106.70558929443
|334|Saigon Centre|1|10|10.773184776306|106.70055389404
|335|Saigon Land Building|1|10|10.782467842102|106.70519256592
|336|Saigon One Tower|1|10|10.770014762878|106.70554351807
|337|Saigon Trade Center|1|10|10.784090995789|106.70365905762
|338|Sailing Tower|1|10|10.779865264893|106.6958694458
|339|Smart View|1|10|10.766300201416|106.69400024414
|340|Star Building|1|10|10.784742355347|106.69902038574
|341|Sunwah Tower|1|10|10.773791313171|106.70344543457
|342|Thai Son Building|1|10|10.762587547302|106.6873626709
|343|The Lancaster HCM|1|10|10.78108215332|106.70478057861
|344|The One Sai Gon|1|10|10.767124176025|106.6985244751
|345|The ONne Ho Chi Minh City|1|10|10.770162582398|106.69828796387
|346|TKT Office Building|1|10|10.756773948669|106.68589019775
|347|V&D Building|1|10|10.761585235596|106.69002532959
|348|Valentina Court|1|10|10.788854598999|106.69651794434
|349|Viet Dragon Tower|1|10|10.77269077301|106.69367218018
|350|Vietcombank Tower HCM|1|10|10.775577545166|106.70532989502
|351|Vinaconex Building|1|10|10.790928840637|106.69839477539
|352|Vincom Center TP HCM|1|10|10.778249740601|106.70202636719
|353|Vincom Financial Tower|1|10|10.768757820129|106.70114898682
|354|Vinhomes Golden River Ba Son|1|10|10.782538414002|106.70750427246
|355|VP Tower|1|10|10.7706823349|106.70230865478
|356|VRG River View|1|10|10.754638671875|106.68699645996
|357|An Quang|1|11|10.765694618225|106.67097473144
|358|Charmington La Pointe|1|11|10.774741172791|106.67462921143
|359|Chung cu Ngo Gia Tu|1|11|10.762373924255|106.67213439941
|360|Dao Duy Tu|1|11|10.770593643188|106.66315460205
|361|Ha Do Villas|1|11|10.773082733154|106.66995239258
|362|HaDo Centrosa Garden|1|11|10.776251792908|106.6792678833
|363|Kingdom 101|1|11|10.782732963562|106.67167663574
|364|Nguyen Kim|1|11|10.761591911316|106.66174316406
|365|Rivera Park Sai Gon|1|11|10.769742012024|106.66360473633
|366|Samco Building|1|11|10.759072303772|106.66465759277
|367|Tenimex Office Building|1|11|10.76541519165|106.67314147949
|368|Thien Nam Apartment|1|11|10.773824691773|106.66159057617
|369|To Hien Thanh|1|11|10.775464057922|106.66561126709
|370|Toplife Tower|1|11|10.774305343628|106.68035888672
|371|Tran Van Kieu|1|11|10.766778945923|106.66036224365
|372|Viettel Complex|1|11|10.778330802918|106.67916107178
|373|Xi Grand Court|1|11|10.767601013184|106.65940856934
|374|Bigemco|1|12|10.775342941284|106.65589904785
|375|Can ho Khai Hoan|1|12|10.77355670929|106.64756011963
|376|Cay Mai|1|12|10.755464553833|106.65080261231
|377|Chung cu 312 Lac Long Quan|1|12|10.767893791199|106.64366149902
|378|Chung cu Phu Tho|1|12|10.771301269531|106.6533279419
|379|Dam Sen|1|12|10.762916564941|106.6365814209
|380|Lotus Apartment|1|12|10.766078948975|106.64296722412
|381|Lu Gia Plaza|1|12|10.771562576294|106.65316772461
|382|Res 11|1|12|10.763312339783|106.64205932617
|383|Tan Phuoc Plaza|1|12|10.761169433594|106.65948486328
|384|The EverRich I|1|12|10.763243675232|106.65711975098
|385|The Flemington|1|12|10.764791488648|106.65550231934
|386|The Park Avenue|1|12|21.0306224823|105.84886932373
|387|Thuan Viet|1|12|10.77668762207|106.6545791626
|388|Tue Tinh|1|12|10.762060165405|106.65449523926
|389|12 View|1|13|10.824632644653|106.61088562012
|390|8X Plus Truong Chinh|1|13|10.831156730652|106.62126922607
|391|An Phu Dong Riverside|1|13|10.855405807495|106.71099853516
|392|An Suong Besco|1|13|10.845525741577|106.61757659912
|393|Cheery 2 Apartment|1|13|10.877117156982|106.64897918701
|394|Chung cu Dong Hai|1|13|10.861311912537|106.61735534668
|395|Chung cu Dong Hung|1|13|10.843232154846|106.6259689331
|396|Dat Gia Residence (CC Vo Dinh)|1|13|10.877117156982|106.64897918701
|397|Depot Metro Tham Luong|1|13|10.82346534729|106.62450408935
|398|Dien Thuan Cau Dua|1|13|10.863104820252|106.6496963501
|399|Dien Thuan Star Hills|1|13|10.86424446106|106.66596984863
|400|First Home Thanh Loc|1|13|10.867024421692|106.68698883057
|401|First Land Hiep Thanh|1|13|10.873598098755|106.64072418213
|402|Gia Dinh Plaza|1|13|10.826372146606|106.62794494629
|403|Go Sao|1|13|10.884408950806|106.68391418457
|404|Ha Do Thoi An|1|13|10.871948242188|106.65922546387
|405|Happy Town Thanh Loc|1|13|10.878442764282|106.67809295654
|406|Happy Town Thanh Xuan|1|13|10.880007743835|106.66546630859
|407|Hiep Thanh Building|1|13|10.882135391235|106.64862823486
|408|Hiep Thanh City|1|13|10.875553131103|106.62873840332
|409|Hung Ngan Garden|1|13|10.858521461487|106.63079833984
|410|KDC An Suong|1|13|10.842578887939|106.62628173828
|411|Khang Thinh Town|1|13|10.898487091064|106.68820953369
|412|Khu dan cu Dong Phuong|1|13|10.839723587036|106.6298904419
|413|Khu dan cu Thanh Xuan|1|13|10.86573600769|106.67057800293
|414|Kim Tam Hai Apartment|1|13|10.830249786377|106.62292480469
|415|Lori Plaza|1|13|10.856543540955|106.6143951416
|416|Nha o quan khu 7|1|13|10.848454475403|106.61420440674
|417|Nha o Van Xuan Bac Sai Gon|1|13|10.880068778992|106.67883300781
|418|Phu An Center|1|13|10.865139007568|106.65650177002
|419|Phu Long Riverside|1|13|10.893929481506|106.67505645752
|420|Prosper Plaza|1|13|10.828125|106.62316894531
|421|Senturia Vuon Lai|1|13|10.85036277771|106.69371032715
|422|Tecco Green Nest|1|13|10.829746246338|106.60997009277
|423|Thai An Apartment|1|13|10.842238426208|106.6307144165
|424|Thien Quy|1|13|10.873269081116|106.65859985352
|425|Tho Nam Sang|1|13|10.833777427673|106.62088775635
|426|Thoi An City|1|13|10.858932495117|106.66040802002
|427|Tiny House|1|13|10.869569778442|106.67391204834
|428|To Ky Tower|1|13|10.856543540955|106.6143951416
|429|Topaz Home|1|13|10.828960418701|106.62134552002
|430|Vuon Lai Village|1|13|10.84930229187|106.69303131103
|431|VXHome 25|1|13|10.879822731018|106.67363739014
|432|Zen Tower|1|13|10.86176109314|106.64987945557
|433|An Cu|1|14|10.79797744751|106.73903656006
|434|An Hoa|1|14|10.793073654175|106.73958587647
|435|An Khang|1|14|10.797328948975|106.73980712891
|436|An Loc  - An Phuc|1|14|10.796710968018|106.74494934082
|437|An Phu An Khanh|1|14|10.797435760498|106.73783111572
|438|An Thinh|1|14|10.797847747803|106.73830413818
|439|Bella Vida|1|14|10.770516395569|106.77297973633
|440|Biet thu Ha Do|1|14|10.758361816406|106.76474761963
|441|Binh An Pearl|1|14|10.789085388184|106.73013305664
|442|Binh An Riverside|1|14|10.795217514038|106.73085784912
|443|Binh Minh|1|14|10.789348602295|106.73516845703
|444|C3 PARCSpring|1|14|10.788743972778|106.77073669434
|445|Cantavil An Phu|1|14|10.800490379333|106.74743652344
|446|Cao oc Thinh Vuong|1|14|10.788802146912|106.77110290527
|447|Cat Lai Invesco|1|14|10.772298812866|106.78784179688
|448|Centana Thu Thiem|1|14|10.791224479675|106.75289154053
